Tiempo;Dif(amp);Dif(fase);GND;Dif_2(fase);Dif_2(amp);Dif_1(fase);Dif_1(amp);Volt_Bat
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.2968900203704834;-0.46622753143310547;-0.4911922216415405;-0.4623730480670929;-0.46238383650779724;3.65901255607605;-0.46323055028915405;-0.46475449204444885;-0.4327137768268585
0.6194889545440674;-0.46497783064842224;-0.49901196360588074;-0.46441736817359924;-0.46442633867263794;3.66235089302063;-0.46429821848869324;-0.464625746011734;-0.43259280920028687
0.9422831535339355;-0.4650077819824219;-0.49890419840812683;-0.4645688533782959;-0.4647640585899353;3.662165880203247;-0.4646472930908203;-0.4645574986934662;-0.4323023855686188
1.2650399208068848;-0.46470537781715393;-0.49806827306747437;-0.46467486023902893;-0.4646802246570587;3.661722183227539;-0.46493294835090637;-0.4649059772491455;-0.43262454867362976
1.5877549648284912;-0.46470358967781067;-0.49863114953041077;-0.4644928276538849;-0.46451857686042786;3.6621861457824707;-0.46485868096351624;-0.4646179676055908;-0.43276527523994446
1.9105141162872314;-0.4649113714694977;-0.4989706575870514;-0.4645041823387146;-0.4642736613750458;3.662262201309204;-0.4645562767982483;-0.46476227045059204;-0.43279460072517395
2.233236074447632;-0.46470001339912415;-0.4989011883735657;-0.4645634591579437;-0.4646718502044678;3.662224054336548;-0.4645766615867615;-0.46464550495147705;-0.43259820342063904
2.5560450553894043;-0.46476346254348755;-0.4990796446800232;-0.46466168761253357;-0.46474489569664;3.661989212036133;-0.46484971046447754;-0.46398022770881653;-0.4323616623878479
2.878754138946533;-0.4646940231323242;-0.4986652731895447;-0.464301198720932;-0.4647778570652008;3.661961078643799;-0.4648449122905731;-0.46481797099113464;-0.4325293302536011
3.2015039920806885;-0.4647802412509918;-0.49854910373687744;-0.46420180797576904;-0.46430957317352295;3.6622114181518555;-0.46458742022514343;-0.4638065993785858;-0.4325407147407532
3.524312973022461;-0.4648221433162689;-0.4966640770435333;-0.46476346254348755;-0.46470239758491516;3.6625359058380127;-0.4647730588912964;-0.46461495757102966;-0.43281078338623047
3.8470311164855957;-0.46518802642822266;-0.4992976188659668;-0.46487364172935486;-0.4650520980358124;3.6623318195343018;-0.4646814465522766;-0.46464550495147705;-0.4328077733516693
4.169825077056885;-0.4649059772491455;-0.4990772306919098;-0.46462035179138184;-0.46419280767440796;3.6622657775878906;-0.46510958671569824;-0.4651419222354889;-0.4328443109989166
4.492508888244629;-0.46487724781036377;-0.4991227686405182;-0.46459102630615234;-0.4648880362510681;3.662421464920044;-0.4651239514350891;-0.46511077880859375;-0.43280717730522156
4.815278053283691;-0.4652419090270996;-0.4992508888244629;-0.46470779180526733;-0.4647359251976013;3.6621580123901367;-0.46480897068977356;-0.4648538827896118;-0.432974249124527
5.138038158416748;-0.46517664194107056;-0.4989987909793854;-0.4648796319961548;-0.464859277009964;3.66251802444458;-0.46483054757118225;-0.4647562801837921;-0.43264731764793396
5.460778713226318;-0.46491315960884094;-0.49930539727211;-0.4648844301700592;-0.4650089740753174;3.662417411804199;-0.4650724530220032;-0.46496886014938354;-0.43271857500076294
5.783566951751709;-0.46425148844718933;-0.49888741970062256;-0.46463653445243835;-0.4646419286727905;3.662280321121216;-0.46510180830955505;-0.46518203616142273;-0.4329574704170227
6.1062798500061035;-0.46501797437667847;-0.49901676177978516;-0.4647473096847534;-0.46473172307014465;3.662431240081787;-0.4648999869823456;-0.4651658535003662;-0.4329970180988312
6.429032325744629;-0.46517184376716614;-0.49936407804489136;-0.4649239480495453;-0.4647676646709442;3.66247296333313;-0.46489280462265015;-0.4649012088775635;-0.43281736969947815
6.751776218414307;-0.46513354778289795;-0.49939462542533875;-0.46478143334388733;-0.46503713726997375;3.6621274948120117;-0.4648149609565735;-0.4649401307106018;-0.43285807967185974
7.074574947357178;-0.46486586332321167;-0.4991365373134613;-0.464788019657135;-0.4650317430496216;3.6619718074798584;-0.4645443260669708;-0.4651305377483368;-0.43292874097824097
7.397294998168945;-0.4649425148963928;-0.4990502893924713;-0.46467065811157227;-0.4648023843765259;3.6623287200927734;-0.46512454748153687;-0.46514731645584106;-0.43300238251686096
7.720113754272461;-0.4650694727897644;-0.4992784559726715;-0.4649083912372589;-0.4646071791648865;3.662444829940796;-0.464785635471344;-0.46251675486564636;-0.43228861689567566
8.042817115783691;-0.46507665514945984;-0.4993520975112915;-0.4648993909358978;-0.46500059962272644;3.662315607070923;-0.464813768863678;-0.4649742543697357;-0.4327790439128876
8.365595817565918;-0.4649197459220886;-0.499262273311615;-0.46489280462265015;-0.46518024802207947;3.6621994972229004;-0.4650682508945465;-0.46447664499282837;-0.42879819869995117
8.688346862792969;-0.4640604853630066;-0.4988401234149933;-0.4644520878791809;-0.4643634855747223;3.662114381790161;-0.4651520848274231;-0.46514609456062317;-0.4326580762863159
9.011078834533691;-0.46542635560035706;-0.49910297989845276;-0.4644281566143036;-0.46490538120269775;3.6620659828186035;-0.46462875604629517;-0.46484431624412537;-0.43273353576660156
9.333828926086426;-0.46501198410987854;-0.4992443025112152;-0.465036541223526;-0.46454909443855286;3.662114381790161;-0.46480119228363037;-0.4647347331047058;-0.43270477652549744
9.656575202941895;-0.46485570073127747;-0.499262273311615;-0.46513593196868896;-0.46464070677757263;3.661856174468994;-0.4649413228034973;-0.464887410402298;-0.43278923630714417
9.979352951049805;-0.4649239480495453;-0.4990479052066803;-0.4647197723388672;-0.46486347913742065;3.662062883377075;-0.46509701013565063;-0.4651622772216797;-0.4329155683517456
10.302144050598145;-0.4643712639808655;-0.49910837411880493;-0.4646664559841156;-0.4647832214832306;3.6623191833496094;-0.46514731645584106;-0.46510598063468933;-0.43292635679244995
10.624869346618652;-0.46521076560020447;-0.49934908747673035;-0.4647730588912964;-0.46474072337150574;3.661881446838379;-0.46466946601867676;-0.4649149775505066;-0.4344443082809448
10.947640419006348;-0.4651850163936615;-0.4990592896938324;-0.46477845311164856;-0.46504372358322144;3.662014961242676;-0.4648005962371826;-0.4645425081253052;-0.43253353238105774
11.270386695861816;-0.46480298042297363;-0.49882933497428894;-0.4648245573043823;-0.46498262882232666;3.662083864212036;-0.46505749225616455;-0.4650610685348511;-0.4327748417854309
11.593181610107422;-0.4648287296295166;-0.49911198019981384;-0.464694619178772;-0.4647688567638397;3.6620609760284424;-0.4588868319988251;-0.46479281783103943;-0.4329335391521454
11.915901184082031;-0.4650886356830597;-0.49923592805862427;-0.46460777521133423;-0.4647377133369446;3.6621346473693848;-0.46458202600479126;-0.4648958146572113;-0.4328940212726593
12.238637924194336;-0.46511316299438477;-0.4992580711841583;-0.4649844169616699;-0.46499520540237427;3.6621322631835938;-0.46484848856925964;-0.46493473649024963;-0.43278202414512634
12.561406135559082;-0.46498921513557434;-0.4992952048778534;-0.4649832248687744;-0.4650515019893646;3.6619246006011963;-0.4650556743144989;-0.46494191884994507;-0.43256646394729614
12.88416862487793;-0.46495866775512695;-0.49907365441322327;-0.46457964181900024;-0.46511316299438477;3.6617634296417236;-0.46511316299438477;-0.4651454985141754;-0.43298861384391785
13.206969261169434;-0.464995801448822;-0.49887245893478394;-0.4639664590358734;-0.46477723121643066;3.661902904510498;-0.465036541223526;-0.4651371240615845;-0.43299102783203125
13.529740333557129;-0.46516886353492737;-0.4992862343788147;-0.4648359417915344;-0.4647957980632782;3.66190767288208;-0.46447184681892395;-0.46398383378982544;-0.4319011867046356
13.852452278137207;-0.4648389220237732;-0.4991706609725952;-0.46495747566223145;-0.46477004885673523;3.661686897277832;-0.46477603912353516;-0.46489641070365906;-0.4327988028526306
14.175206184387207;-0.4648323357105255;-0.4990239441394806;-0.464785635471344;-0.464856892824173;3.661630630493164;-0.4650922119617462;-0.46505507826805115;-0.43280479311943054
14.498017311096191;-0.4646904170513153;-0.4989730417728424;-0.46452635526657104;-0.46458861231803894;3.6617119312286377;-0.4649898111820221;-0.46509701013565063;-0.4324491024017334
14.820698738098145;-0.46489521861076355;-0.4991466999053955;-0.46457186341285706;-0.4646676778793335;3.661634683609009;-0.4646347165107727;-0.4648455083370209;-0.4328371286392212
15.14344310760498;-0.465107798576355;-0.499279648065567;-0.46485209465026855;-0.4648628830909729;3.6613988876342773;-0.4647490978240967;-0.46477845311164856;-0.4327203631401062
15.46619987487793;-0.46477723121643066;-0.4991682767868042;-0.46476468443870544;-0.4648221433162689;3.6615233421325684;-0.46497246623039246;-0.4648341238498688;-0.4327395260334015
15.78893756866455;-0.4647389352321625;-0.49885568022727966;-0.4646323323249817;-0.46481916308403015;3.661468744277954;-0.46503233909606934;-0.4650610685348511;-0.43285927176475525
16.11174201965332;-0.4648478925228119;-0.4990035891532898;-0.46455028653144836;-0.46462395787239075;3.6615474224090576;-0.46416229009628296;-0.46506765484809875;-0.4328814446926117
16.434463500976562;-0.4649922251701355;-0.4992910325527191;-0.4647550880908966;-0.4646904170513153;3.6615915298461914;-0.46469220519065857;-0.46482276916503906;-0.4326047897338867
16.757211685180664;-0.4650592803955078;-0.4991862177848816;-0.4645676612854004;-0.4649311304092407;3.66117787361145;-0.46459460258483887;-0.46476468443870544;-0.4326658546924591
17.079959869384766;-0.46481677889823914;-0.4988982081413269;-0.4647257626056671;-0.4648778438568115;3.6613731384277344;-0.4649556875228882;-0.46476826071739197;-0.43259701132774353
17.40271759033203;-0.4647892117500305;-0.4989514946937561;-0.46456167101860046;-0.4646551012992859;3.6614832878112793;-0.46494850516319275;-0.46499401330947876;-0.43286168575286865
17.725513458251953;-0.4650185704231262;-0.4991964101791382;-0.46386945247650146;-0.4644802510738373;3.6614701747894287;-0.464651495218277;-0.4646856188774109;-0.4328407049179077
18.048248291015625;-0.46496886014938354;-0.4991622865200043;-0.4647490978240967;-0.4648682773113251;3.6613945960998535;-0.46418923139572144;-0.4645443260669708;-0.4327089786529541
18.37102508544922;-0.4647640585899353;-0.4991329312324524;-0.4646119773387909;-0.4649035930633545;3.66125750541687;-0.46486347913742065;-0.4648377299308777;-0.43237364292144775
18.69378662109375;-0.4647718667984009;-0.4988616704940796;-0.4642065763473511;-0.4647586941719055;3.6605100631713867;-0.4644335210323334;-0.4648233652114868;-0.432327538728714
19.016551971435547;-0.4647377133369446;-0.4987904131412506;-0.4645203649997711;-0.464489221572876;3.661210775375366;-0.46457305550575256;-0.46491438150405884;-0.4322502911090851
19.33928680419922;-0.4648898243904114;-0.4988461136817932;-0.4646766483783722;-0.46446406841278076;3.6614718437194824;-0.46454909443855286;-0.4647221565246582;-0.4326059818267822
19.662029266357422;-0.4648910164833069;-0.4991592764854431;-0.4647095799446106;-0.464742511510849;3.661247968673706;-0.4647347331047058;-0.46463653445243835;-0.43260717391967773
19.98478889465332;-0.46462634205818176;-0.498909592628479;-0.46437007188796997;-0.46470001339912415;3.6611695289611816;-0.46462753415107727;-0.4647586941719055;-0.43271735310554504
20.30755043029785;-0.4646030068397522;-0.49882933497428894;-0.46436527371406555;-0.46452096104621887;3.661212682723999;-0.4648017883300781;-0.4648107886314392;-0.4327509105205536
20.630342483520508;-0.4649275541305542;-0.49900898337364197;-0.4644676744937897;-0.4643988013267517;3.660627603530884;-0.46437665820121765;-0.46450838446617126;-0.43271735310554504
20.953060150146484;-0.4647485017776489;-0.4989946186542511;-0.4645119905471802;-0.46473172307014465;3.6612730026245117;-0.4644928276538849;-0.4645814299583435;-0.4325628876686096
21.275819778442383;-0.46458202600479126;-0.49892935156822205;-0.4646095931529999;-0.4645712673664093;3.660917282104492;-0.46473532915115356;-0.46476587653160095;-0.43252333998680115
21.598562240600586;-0.46443474292755127;-0.4985167682170868;-0.46439221501350403;-0.4644772410392761;3.6610851287841797;-0.4647922217845917;-0.464491605758667;-0.43273234367370605
21.921344757080078;-0.4648095667362213;-0.4987574815750122;-0.46442335844039917;-0.46280717849731445;3.6590635776519775;-0.4624946117401123;-0.46379101276397705;-0.43273353576660156
22.244108200073242;-0.4628167748451233;-0.49669820070266724;-0.46432575583457947;-0.46351736783981323;3.659508466720581;-0.463256299495697;-0.4633083939552307;-0.43173351883888245
22.566890716552734;-0.46247485280036926;-0.49894851446151733;-0.46238982677459717;-0.4623048007488251;3.660473108291626;-0.4633454978466034;-0.46236586570739746;-0.4308197498321533
22.88961410522461;-0.4637305438518524;-0.4986509084701538;-0.4641526937484741;-0.46477723121643066;3.660900592803955;-0.4647221565246582;-0.46476227045059204;-0.4326556921005249
23.212339401245117;-0.46458563208580017;-0.498820960521698;-0.4643329381942749;-0.46436646580696106;3.6610214710235596;-0.46468743681907654;-0.46454310417175293;-0.43251916766166687
23.53512954711914;-0.46486228704452515;-0.49893292784690857;-0.46448203921318054;-0.46445927023887634;3.661001205444336;-0.4645131826400757;-0.46411675214767456;-0.4319610893726349
23.857877731323242;-0.4646832346916199;-0.4981886148452759;-0.4641437232494354;-0.46448683738708496;3.660700559616089;-0.46421077847480774;-0.4644886255264282;-0.4324820339679718
24.180606842041016;-0.4645203649997711;-0.4987502992153168;-0.4645461142063141;-0.4646053910255432;3.6607892513275146;-0.4647095799446106;-0.46478742361068726;-0.4324670732021332
24.50336265563965;-0.4645359218120575;-0.4987089931964874;-0.46430540084838867;-0.4643988013267517;3.66072154045105;-0.4646916091442108;-0.46474969387054443;-0.4324796497821808
24.82612419128418;-0.4647515118122101;-0.4988335371017456;-0.46427905559539795;-0.46435868740081787;3.6606826782226562;-0.4643395245075226;-0.4646041989326477;-0.4326443076133728
25.148914337158203;-0.46473830938339233;-0.49894610047340393;-0.4645509123802185;-0.4645928144454956;3.660073757171631;-0.4644245505332947;-0.46442335844039917;-0.4324975907802582
25.471651077270508;-0.46449100971221924;-0.498909592628479;-0.4645766615867615;-0.4646119773387909;3.6606192588806152;-0.4646904170513153;-0.46406108140945435;-0.4324365258216858
25.79439926147461;-0.46436765789985657;-0.49852755665779114;-0.4643137753009796;-0.464506596326828;3.6605100631713867;-0.46460118889808655;-0.46473294496536255;-0.4326329231262207
26.117128372192383;-0.4646017849445343;-0.4986179769039154;-0.46424609422683716;-0.46434730291366577;3.6607346534729004;-0.4642395079135895;-0.4645233452320099;-0.4326101839542389
26.43989372253418;-0.46475809812545776;-0.49885329604148865;-0.4646071791648865;-0.46404969692230225;3.6605958938598633;-0.46434611082077026;-0.4644431173801422;-0.4324580729007721
26.7627010345459;-0.46467125415802;-0.49825090169906616;-0.4642568826675415;-0.46454671025276184;3.6602699756622314;-0.46423473954200745;-0.46441975235939026;-0.4323580861091614
27.085378646850586;-0.4643796384334564;-0.4986461102962494;-0.46462753415107727;-0.46469640731811523;3.6602132320404053;-0.4645868241786957;-0.46455928683280945;-0.4324754476547241
27.408164978027344;-0.4646269381046295;-0.498291015625;-0.4640592932701111;-0.464227557182312;3.660255193710327;-0.46439820528030396;-0.4645982086658478;-0.4325976073741913
27.730905532836914;-0.4645101726055145;-0.49857184290885925;-0.46395987272262573;-0.4640125632286072;3.6604323387145996;-0.4640035927295685;-0.46411317586898804;-0.43228504061698914
